Hourly measurement data supplied by UK-air on 08/02/2024,,,,,,,,,,,,,,,
All Data GMT hour ending,,,,,,,,,,,,,,,
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect,,,,,,,,,,,,,,,
Site Name,,Bristol Temple Way,,,,,,,,,,,,,
Latitude,,51.457968,,,,,,,,,,,,,
Longitude,,-2.583975,,,,,,,,,,,,,
Site Type,,Urban Traffic,,,,,,,,,,,,,
Zone,,South West,,,,,,,,,,,,,
Agglomeration,,Bristol Urban Area,,,,,,,,,,,,,
Local Authority,,Bristol,,,,,,,,,,,,,
Date,Time,Nitric oxide,Status,Nitrogen dioxide,Status,Nitrogen oxides as nitrogen dioxide,Status,PM10 particulate matter (Hourly measured),Status,Modelled Wind Direction,Status,Modelled Wind Speed,Status,Modelled Temperature,Status
2/16/2023,13:00:00,2.95423,V ugm-3,16.35488,V ugm-3,20.88463,V ugm-3,3.865,V ugm-3 (Ref.eq),272.2,N deg,7.7,N ms-1,9.6,N degC
2/16/2023,14:00:00,2.80756,V ugm-3,14.70427,V ugm-3,19.00914,V ugm-3,5.797,V ugm-3 (Ref.eq),272.3,N deg,8.7,N ms-1,9.7,N degC
2/16/2023,15:00:00,2.67138,V ugm-3,12.87867,V ugm-3,16.97472,V ugm-3,5.797,V ugm-3 (Ref.eq),271.2,N deg,9.4,N ms-1,8.8,N degC
2/16/2023,16:00:00,2.60852,V ugm-3,13.59491,V ugm-3,17.59458,V ugm-3,5.797,V ugm-3 (Ref.eq),271.8,N deg,8.3,N ms-1,8.5,N degC
2/16/2023,17:00:00,3.04851,V ugm-3,19.59572,V ugm-3,24.27003,V ugm-3,6.763,V ugm-3 (Ref.eq),271,N deg,7.1,N ms-1,7.9,N degC
2/16/2023,18:00:00,4.33706,V ugm-3,25.20138,V ugm-3,31.85144,V ugm-3,4.831,V ugm-3 (Ref.eq),263.2,N deg,6.7,N ms-1,7.5,N degC
2/16/2023,19:00:00,2.07424,V ugm-3,18.94389,V ugm-3,22.12435,V ugm-3,8.696,V ugm-3 (Ref.eq),256.2,N deg,6.2,N ms-1,7.9,N degC
2/16/2023,20:00:00,5.97131,V ugm-3,29.03724,V ugm-3,38.19312,V ugm-3,10.628,V ugm-3 (Ref.eq),240.2,N deg,6.1,N ms-1,8.4,N degC
2/16/2023,21:00:00,9.42838,V ugm-3,30.36424,V ugm-3,44.82089,V ugm-3,5.797,V ugm-3 (Ref.eq),233.8,N deg,5.6,N ms-1,9.3,N degC
2/16/2023,22:00:00,1.66568,V ugm-3,17.71076,V ugm-3,20.26476,V ugm-3,3.865,V ugm-3 (Ref.eq),239.6,N deg,6.1,N ms-1,10,N degC
2/16/2023,23:00:00,0.81713,V ugm-3,9.57086,V ugm-3,10.82377,V ugm-3,5.797,V ugm-3 (Ref.eq),244.6,N deg,6.1,N ms-1,10.1,N degC
2/16/2023,24:00:00,0.75427,V ugm-3,6.42487,V ugm-3,7.58141,V ugm-3,6.763,V ugm-3 (Ref.eq),250.9,N deg,7.1,N ms-1,10.4,N degC
2/17/2023,1:00:00,0.587,V ugm-3,4.18746,V ugm-3,5.08751,V ugm-3,3.865,V ugm-3 (Ref.eq),265.8,N deg,8.6,N ms-1,10.2,N degC
2/17/2023,2:00:00,0.41928,V ugm-3,3.87228,V ugm-3,4.51517,V ugm-3,1.932,V ugm-3 (Ref.eq),269.3,N deg,9.9,N ms-1,9.8,N degC
2/17/2023,3:00:00,0.18868,V ugm-3,3.33555,V ugm-3,3.62485,V ugm-3,1.932,V ugm-3 (Ref.eq),271.9,N deg,10.4,N ms-1,9.5,N degC
2/17/2023,4:00:00,0.12579,V ugm-3,2.66886,V ugm-3,2.86173,V ugm-3,1.932,V ugm-3 (Ref.eq),273.9,N deg,10.8,N ms-1,9.5,N degC
2/17/2023,5:00:00,0.31446,V ugm-3,3.66733,V ugm-3,4.1495,V ugm-3,1.932,V ugm-3 (Ref.eq),275.1,N deg,11,N ms-1,9.6,N degC
2/17/2023,6:00:00,0.56603,V ugm-3,3.90164,V ugm-3,4.76954,V ugm-3,3.865,V ugm-3 (Ref.eq),275.9,N deg,11.3,N ms-1,9.5,N degC
2/17/2023,7:00:00,1.25785,V ugm-3,7.03807,V ugm-3,8.96674,V ugm-3,4.831,V ugm-3 (Ref.eq),275.8,N deg,11.3,N ms-1,9.4,N degC
2/17/2023,8:00:00,2.16979,V ugm-3,9.88467,V ugm-3,13.21164,V ugm-3,7.73,V ugm-3 (Ref.eq),275.7,N deg,10,N ms-1,9.6,N degC
2/17/2023,9:00:00,2.61004,V ugm-3,10.87897,V ugm-3,14.88098,V ugm-3,4.831,V ugm-3 (Ref.eq),276.2,N deg,9.6,N ms-1,9.9,N degC
2/17/2023,10:00:00,2.86161,V ugm-3,10.77941,V ugm-3,15.16715,V ugm-3,1.932,V ugm-3 (Ref.eq),277.9,N deg,9.8,N ms-1,10.2,N degC
2/17/2023,11:00:00,4.93706,V ugm-3,20.71334,V ugm-3,28.28339,V ugm-3,0,V ugm-3 (Ref.eq),276.7,N deg,10.4,N ms-1,10.4,N degC
2/17/2023,12:00:00,3.23897,V ugm-3,10.10542,V ugm-3,15.07176,V ugm-3,-0.966,V ugm-3 (Ref.eq),279.9,N deg,10.5,N ms-1,10.8,N degC
2/17/2023,13:00:00,2.76727,V ugm-3,12.06875,V ugm-3,16.31184,V ugm-3,7.73,V ugm-3 (Ref.eq),281.8,N deg,10.4,N ms-1,10.9,N degC
2/17/2023,14:00:00,3.77355,V ugm-3,16.82161,V ugm-3,22.60764,V ugm-3,7.73,V ugm-3 (Ref.eq),281.1,N deg,9.9,N ms-1,10.8,N degC
2/17/2023,15:00:00,2.67293,V ugm-3,14.26431,V ugm-3,18.36274,V ugm-3,8.696,V ugm-3 (Ref.eq),280.9,N deg,8.9,N ms-1,10.6,N degC
2/17/2023,16:00:00,2.32702,V ugm-3,13.74539,V ugm-3,17.31344,V ugm-3,5.797,V ugm-3 (Ref.eq),281.7,N deg,8.3,N ms-1,10.4,N degC
2/17/2023,17:00:00,2.48425,V ugm-3,16.93838,V ugm-3,20.74752,V ugm-3,5.797,V ugm-3 (Ref.eq),278.6,N deg,6.2,N ms-1,10.2,N degC
2/17/2023,18:00:00,2.26413,V ugm-3,14.70034,V ugm-3,18.17196,V ugm-3,7.73,V ugm-3 (Ref.eq),278.9,N deg,7.1,N ms-1,10.1,N degC
2/17/2023,19:00:00,1.94967,V ugm-3,15.99334,V ugm-3,18.98279,V ugm-3,4.831,V ugm-3 (Ref.eq),273.2,N deg,6.7,N ms-1,10.2,N degC
2/17/2023,20:00:00,2.67293,V ugm-3,21.99097,V ugm-3,26.0894,V ugm-3,1.932,V ugm-3 (Ref.eq),263.9,N deg,5.8,N ms-1,10.4,N degC
2/17/2023,21:00:00,3.96223,V ugm-3,29.74394,V ugm-3,35.81927,V ugm-3,8.696,V ugm-3 (Ref.eq),229.5,N deg,5.1,N ms-1,10.5,N degC
2/17/2023,22:00:00,2.07545,V ugm-3,20.14075,V ugm-3,23.32307,V ugm-3,5.797,V ugm-3 (Ref.eq),239.7,N deg,6.5,N ms-1,10.8,N degC
2/17/2023,23:00:00,1.19496,V ugm-3,7.27759,V ugm-3,9.10983,V ugm-3,5.797,V ugm-3 (Ref.eq),252.2,N deg,8.1,N ms-1,10.1,N degC
2/17/2023,24:00:00,0.94339,V ugm-3,5.89859,V ugm-3,7.3451,V ugm-3,10.628,V ugm-3 (Ref.eq),258.2,N deg,7.7,N ms-1,9.7,N degC
2/18/2023,1:00:00,0.50343,V ugm-3,5.01678,V ugm-3,5.7887,V ugm-3,7.73,V ugm-3 (Ref.eq),260.7,N deg,9,N ms-1,9.2,N degC
2/18/2023,2:00:00,0.7132,V ugm-3,4.12264,V ugm-3,5.21619,V ugm-3,9.662,V ugm-3 (Ref.eq),260.3,N deg,8.2,N ms-1,8.8,N degC
2/18/2023,3:00:00,0.37758,V ugm-3,3.14237,V ugm-3,3.72131,V ugm-3,10.628,V ugm-3 (Ref.eq),261.9,N deg,7.3,N ms-1,8.4,N degC
2/18/2023,4:00:00,0.62929,V ugm-3,2.89954,V ugm-3,3.86444,V ugm-3,8.696,V ugm-3 (Ref.eq),262.2,N deg,8.3,N ms-1,8.8,N degC
2/18/2023,5:00:00,0.4405,V ugm-3,3.04588,V ugm-3,3.72131,V ugm-3,9.662,V ugm-3 (Ref.eq),264.6,N deg,8.9,N ms-1,9.3,N degC
2/18/2023,6:00:00,0.66076,V ugm-3,3.28067,V ugm-3,4.29382,V ugm-3,9.662,V ugm-3 (Ref.eq),270.4,N deg,9.3,N ms-1,9.5,N degC
2/18/2023,7:00:00,0.72369,V ugm-3,3.75669,V ugm-3,4.86633,V ugm-3,13.527,V ugm-3 (Ref.eq),274.1,N deg,8.7,N ms-1,9.5,N degC
2/18/2023,8:00:00,1.25858,V ugm-3,5.70365,V ugm-3,7.63345,V ugm-3,7.73,V ugm-3 (Ref.eq),275.9,N deg,8.7,N ms-1,9.6,N degC
2/18/2023,9:00:00,1.25858,V ugm-3,6.13303,V ugm-3,8.06283,V ugm-3,3.865,V ugm-3 (Ref.eq),273.6,N deg,9.7,N ms-1,9.7,N degC
2/18/2023,10:00:00,1.54176,V ugm-3,7.22552,V ugm-3,9.58953,V ugm-3,2.899,V ugm-3 (Ref.eq),271.8,N deg,9.7,N ms-1,9.8,N degC
2/18/2023,11:00:00,1.41591,V ugm-3,8.56352,V ugm-3,10.73454,V ugm-3,9.662,V ugm-3 (Ref.eq),271.6,N deg,10.3,N ms-1,10,N degC
2/18/2023,12:00:00,2.23399,V ugm-3,9.93315,V ugm-3,13.35854,V ugm-3,8.696,V ugm-3 (Ref.eq),271.9,N deg,10.2,N ms-1,10.1,N degC
2/18/2023,13:00:00,2.39131,V ugm-3,10.1213,V ugm-3,13.78792,V ugm-3,9.662,V ugm-3 (Ref.eq),275.5,N deg,9.5,N ms-1,10.1,N degC
2/18/2023,14:00:00,2.20252,V ugm-3,9.21805,V ugm-3,12.5952,V ugm-3,8.696,V ugm-3 (Ref.eq),277.2,N deg,9.1,N ms-1,10,N degC
2/18/2023,15:00:00,2.32838,V ugm-3,9.45445,V ugm-3,13.02458,V ugm-3,11.594,V ugm-3 (Ref.eq),276.7,N deg,8.7,N ms-1,9.7,N degC
2/18/2023,16:00:00,1.88788,V ugm-3,10.36842,V ugm-3,13.26312,V ugm-3,15.459,V ugm-3 (Ref.eq),279.4,N deg,8.6,N ms-1,9.3,N degC
2/18/2023,17:00:00,2.01373,V ugm-3,11.74984,V ugm-3,14.83752,V ugm-3,22.223,V ugm-3 (Ref.eq),277.9,N deg,8.3,N ms-1,9.3,N degC
2/18/2023,18:00:00,2.20252,V ugm-3,12.17601,V ugm-3,15.55316,V ugm-3,19.324,V ugm-3 (Ref.eq),280.5,N deg,8.4,N ms-1,9.2,N degC
2/18/2023,19:00:00,1.82495,V ugm-3,12.61182,V ugm-3,15.41003,V ugm-3,26.087,V ugm-3 (Ref.eq),282.6,N deg,7.6,N ms-1,9,N degC
2/18/2023,20:00:00,1.47884,V ugm-3,10.4231,V ugm-3,12.69062,V ugm-3,27.054,V ugm-3 (Ref.eq),293.1,N deg,7.2,N ms-1,8.6,N degC
2/18/2023,21:00:00,1.60469,V ugm-3,10.89805,V ugm-3,13.35854,V ugm-3,28.986,V ugm-3 (Ref.eq),299,N deg,7.5,N ms-1,8.1,N degC
2/18/2023,22:00:00,1.38444,V ugm-3,10.66325,V ugm-3,12.78603,V ugm-3,28.02,V ugm-3 (Ref.eq),291.3,N deg,7.4,N ms-1,7.9,N degC
2/18/2023,23:00:00,1.17468,V ugm-3,10.47599,V ugm-3,12.27714,V ugm-3,24.155,V ugm-3 (Ref.eq),293.3,N deg,7.6,N ms-1,7.6,N degC
2/18/2023,24:00:00,1.41591,V ugm-3,11.42606,V ugm-3,13.59709,V ugm-3,18.358,V ugm-3 (Ref.eq),288.4,N deg,7.5,N ms-1,7.5,N degC
2/19/2023,1:00:00,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,9.662,V ugm-3 (Ref.eq),281.7,N deg,5.7,N ms-1,7.1,N degC
2/19/2023,2:00:00,1.00745,V ugm-3,10.35413,V ugm-3,11.89887,V ugm-3,15.459,V ugm-3 (Ref.eq),275.2,N deg,6.5,N ms-1,6.6,N degC
2/19/2023,3:00:00,0.56669,V ugm-3,8.1984,V ugm-3,9.06732,V ugm-3,16.425,V ugm-3 (Ref.eq),280.6,N deg,5.8,N ms-1,6.3,N degC
2/19/2023,4:00:00,0.66114,V ugm-3,6.86051,V ugm-3,7.87425,V ugm-3,16.425,V ugm-3 (Ref.eq),284.1,N deg,5,N ms-1,5.8,N degC
2/19/2023,5:00:00,1.13338,V ugm-3,8.14077,V ugm-3,9.8786,V ugm-3,18.358,V ugm-3 (Ref.eq),281.2,N deg,4.1,N ms-1,5.4,N degC
2/19/2023,6:00:00,0.56669,V ugm-3,6.62355,V ugm-3,7.49247,V ugm-3,17.392,V ugm-3 (Ref.eq),280.6,N deg,4.2,N ms-1,5.1,N degC
2/19/2023,7:00:00,0.72411,V ugm-3,9.00694,V ugm-3,10.11722,V ugm-3,16.425,V ugm-3 (Ref.eq),275.8,N deg,4.2,N ms-1,4.9,N degC
2/19/2023,8:00:00,5.35209,V ugm-3,19.85453,V ugm-3,28.06096,V ugm-3,14.493,V ugm-3 (Ref.eq),275.9,N deg,4.3,N ms-1,4.7,N degC
2/19/2023,9:00:00,9.28746,V ugm-3,24.55801,V ugm-3,38.79857,V ugm-3,17.392,V ugm-3 (Ref.eq),285.9,N deg,4.8,N ms-1,5.1,N degC
2/19/2023,10:00:00,2.47666,V ugm-3,15.03708,V ugm-3,18.83457,V ugm-3,17.392,V ugm-3 (Ref.eq),288.2,N deg,4.4,N ms-1,5.5,N degC
2/19/2023,11:00:00,4.84837,V ugm-3,18.90888,V ugm-3,26.34294,V ugm-3,13.527,V ugm-3 (Ref.eq),281.2,N deg,3.9,N ms-1,5.8,N degC
2/19/2023,12:00:00,6.29658,V ugm-3,17.64277,V ugm-3,27.2974,V ugm-3,13.527,V ugm-3 (Ref.eq),272,N deg,4.3,N ms-1,5.7,N degC
2/19/2023,13:00:00,2.95939,V ugm-3,11.01993,V ugm-3,15.55761,V ugm-3,23.189,V ugm-3 (Ref.eq),272.7,N deg,4.6,N ms-1,6.2,N degC
2/19/2023,14:00:00,2.32973,V ugm-3,9.36065,V ugm-3,12.93286,V ugm-3,14.493,V ugm-3 (Ref.eq),251.2,N deg,4.5,N ms-1,6.3,N degC
2/19/2023,15:00:00,2.04639,V ugm-3,7.93392,V ugm-3,11.07167,V ugm-3,16.425,V ugm-3 (Ref.eq),253.9,N deg,5.1,N ms-1,6.5,N degC
2/19/2023,16:00:00,1.88897,V ugm-3,8.4139,V ugm-3,11.31028,V ugm-3,15.459,V ugm-3 (Ref.eq),269.7,N deg,5.7,N ms-1,6.7,N degC
2/19/2023,17:00:00,2.04639,V ugm-3,8.26798,V ugm-3,11.40573,V ugm-3,11.594,V ugm-3 (Ref.eq),269.9,N deg,4.8,N ms-1,7,N degC
2/19/2023,18:00:00,1.51118,V ugm-3,10.13852,V ugm-3,12.45563,V ugm-3,10.628,V ugm-3 (Ref.eq),258.8,N deg,3,N ms-1,5.9,N degC
2/19/2023,19:00:00,1.35377,V ugm-3,10.189,V ugm-3,12.26474,V ugm-3,6.763,V ugm-3 (Ref.eq),249.7,N deg,5,N ms-1,6.2,N degC
2/19/2023,20:00:00,1.1019,V ugm-3,7.75954,V ugm-3,9.4491,V ugm-3,5.797,V ugm-3 (Ref.eq),245.6,N deg,4.8,N ms-1,6.2,N degC
2/19/2023,21:00:00,0.97597,V ugm-3,6.52095,V ugm-3,8.01742,V ugm-3,6.763,V ugm-3 (Ref.eq),250.5,N deg,5.2,N ms-1,6,N degC
2/19/2023,22:00:00,1.44821,V ugm-3,8.03982,V ugm-3,10.26039,V ugm-3,9.662,V ugm-3 (Ref.eq),248.4,N deg,5.5,N ms-1,6.1,N degC
2/19/2023,23:00:00,0.88152,V ugm-3,6.33171,V ugm-3,7.68336,V ugm-3,10.628,V ugm-3 (Ref.eq),247.4,N deg,5.8,N ms-1,5.7,N degC
2/19/2023,24:00:00,0.72411,V ugm-3,4.90278,V ugm-3,6.01306,V ugm-3,9.662,V ugm-3 (Ref.eq),246.2,N deg,5.8,N ms-1,5.3,N degC
2/20/2023,1:00:00,0.42002,V ugm-3,4.00232,V ugm-3,4.64634,V ugm-3,4.831,V ugm-3 (Ref.eq),249.1,N deg,6,N ms-1,6,N degC
2/20/2023,2:00:00,0.16801,V ugm-3,2.60658,V ugm-3,2.86418,V ugm-3,5.797,V ugm-3 (Ref.eq),241.8,N deg,5.5,N ms-1,5.5,N degC
2/20/2023,3:00:00,0.31501,V ugm-3,1.85607,V ugm-3,2.33908,V ugm-3,5.797,V ugm-3 (Ref.eq),250.9,N deg,5.6,N ms-1,5.8,N degC
2/20/2023,4:00:00,0.37801,V ugm-3,1.99815,V ugm-3,2.57776,V ugm-3,13.527,V ugm-3 (Ref.eq),251.2,N deg,6.1,N ms-1,6.7,N degC
2/20/2023,5:00:00,0.31501,V ugm-3,2.57212,V ugm-3,3.05513,V ugm-3,6.763,V ugm-3 (Ref.eq),250.3,N deg,5.9,N ms-1,7,N degC
2/20/2023,6:00:00,0.66153,V ugm-3,4.33215,V ugm-3,5.34647,V ugm-3,1.932,V ugm-3 (Ref.eq),250.5,N deg,6.3,N ms-1,7.5,N degC
2/20/2023,7:00:00,2.01608,V ugm-3,10.94321,V ugm-3,14.03449,V ugm-3,4.831,V ugm-3 (Ref.eq),251.7,N deg,5.8,N ms-1,7.9,N degC
2/20/2023,8:00:00,3.18162,V ugm-3,15.8869,V ugm-3,20.76532,V ugm-3,4.831,V ugm-3 (Ref.eq),258.6,N deg,5.7,N ms-1,8,N degC
2/20/2023,9:00:00,4.34717,V ugm-3,16.29563,V ugm-3,22.96119,V ugm-3,5.797,V ugm-3 (Ref.eq),261.6,N deg,6.1,N ms-1,8.1,N degC
2/20/2023,10:00:00,3.11862,V ugm-3,12.68969,V ugm-3,17.47151,V ugm-3,7.73,V ugm-3 (Ref.eq),267.5,N deg,6.6,N ms-1,8.2,N degC
2/20/2023,11:00:00,3.40213,V ugm-3,14.25991,V ugm-3,19.47643,V ugm-3,5.797,V ugm-3 (Ref.eq),265.9,N deg,6.4,N ms-1,8.4,N degC
2/20/2023,12:00:00,3.49664,V ugm-3,12.34876,V ugm-3,17.71019,V ugm-3,3.865,V ugm-3 (Ref.eq),262.4,N deg,6.1,N ms-1,8.5,N degC
2/20/2023,13:00:00,2.96112,V ugm-3,11.06948,V ugm-3,15.60979,V ugm-3,9.662,V ugm-3 (Ref.eq),261.4,N deg,6.2,N ms-1,8.7,N degC
2/20/2023,14:00:00,3.43363,V ugm-3,11.49063,V ugm-3,16.75546,V ugm-3,11.594,V ugm-3 (Ref.eq),261.4,N deg,6.2,N ms-1,9,N degC
2/20/2023,15:00:00,3.52814,V ugm-3,16.21484,V ugm-3,21.62457,V ugm-3,13.527,V ugm-3 (Ref.eq),263.6,N deg,6.4,N ms-1,9.2,N degC
2/20/2023,16:00:00,3.52814,V ugm-3,15.78521,V ugm-3,21.19495,V ugm-3,9.662,V ugm-3 (Ref.eq),263.9,N deg,6.1,N ms-1,9.1,N degC
2/20/2023,17:00:00,3.43363,V ugm-3,17.60089,V ugm-3,22.86572,V ugm-3,13.527,V ugm-3 (Ref.eq),261.8,N deg,5.9,N ms-1,8.9,N degC
2/20/2023,18:00:00,2.70911,V ugm-3,16.22952,V ugm-3,20.38343,V ugm-3,9.662,V ugm-3 (Ref.eq),254.3,N deg,5.1,N ms-1,8.6,N degC
2/20/2023,19:00:00,1.57506,V ugm-3,11.04659,V ugm-3,13.46165,V ugm-3,6.763,V ugm-3 (Ref.eq),251.5,N deg,4.7,N ms-1,8.4,N degC
2/20/2023,20:00:00,1.44906,V ugm-3,10.23734,V ugm-3,12.45919,V ugm-3,3.865,V ugm-3 (Ref.eq),251.9,N deg,4.8,N ms-1,8.2,N degC
2/20/2023,21:00:00,1.79557,V ugm-3,10.13565,V ugm-3,12.88882,V ugm-3,5.797,V ugm-3 (Ref.eq),257.1,N deg,4.4,N ms-1,8,N degC
2/20/2023,22:00:00,1.19705,V ugm-3,8.8575,V ugm-3,10.69294,V ugm-3,7.73,V ugm-3 (Ref.eq),255.1,N deg,3.8,N ms-1,7.9,N degC
2/20/2023,23:00:00,1.10254,V ugm-3,8.09541,V ugm-3,9.78596,V ugm-3,6.763,V ugm-3 (Ref.eq),250.6,N deg,3.6,N ms-1,7.7,N degC
2/20/2023,24:00:00,0.91354,V ugm-3,6.61897,V ugm-3,8.01971,V ugm-3,3.865,V ugm-3 (Ref.eq),245.9,N deg,3.2,N ms-1,7.5,N degC
2/21/2023,1:00:00,0.7985,V ugm-3,5.33333,V ugm-3,6.55767,V ugm-3,No data,V ugm-3 (Ref.eq),248.8,N deg,3,N ms-1,7.1,N degC
2/21/2023,2:00:00,0.71444,V ugm-3,6.2262,V ugm-3,7.32167,V ugm-3,0.966,V ugm-3 (Ref.eq),257.6,N deg,3.2,N ms-1,7.6,N degC
2/21/2023,3:00:00,0.37824,V ugm-3,4.00405,V ugm-3,4.584,V ugm-3,0.966,V ugm-3 (Ref.eq),255.6,N deg,3.1,N ms-1,7.6,N degC
2/21/2023,4:00:00,0.37824,V ugm-3,4.5293,V ugm-3,5.10925,V ugm-3,0.966,V ugm-3 (Ref.eq),247.4,N deg,3,N ms-1,7.5,N degC
2/21/2023,5:00:00,0.25216,V ugm-3,4.05412,V ugm-3,4.44075,V ugm-3,1.932,V ugm-3 (Ref.eq),244.7,N deg,2.6,N ms-1,7.5,N degC
2/21/2023,6:00:00,0.66191,V ugm-3,6.72058,V ugm-3,7.7355,V ugm-3,0.966,V ugm-3 (Ref.eq),234.6,N deg,2.9,N ms-1,7.4,N degC
2/21/2023,7:00:00,1.41838,V ugm-3,12.10243,V ugm-3,14.27725,V ugm-3,3.865,V ugm-3 (Ref.eq),224.1,N deg,2.9,N ms-1,7.1,N degC
2/21/2023,8:00:00,4.66489,V ugm-3,21.06752,V ugm-3,28.22025,V ugm-3,5.797,V ugm-3 (Ref.eq),211.5,N deg,2.7,N ms-1,7.1,N degC
2/21/2023,9:00:00,19.85731,V ugm-3,39.84055,V ugm-3,70.288,V ugm-3,5.797,V ugm-3 (Ref.eq),208.8,N deg,2.9,N ms-1,7,N degC
2/21/2023,10:00:00,23.57662,V ugm-3,36.66844,V ugm-3,72.81875,V ugm-3,4.831,V ugm-3 (Ref.eq),195,N deg,2.8,N ms-1,6.8,N degC
2/21/2023,11:00:00,6.90278,V ugm-3,19.54614,V ugm-3,30.13025,V ugm-3,5.797,V ugm-3 (Ref.eq),189.2,N deg,3.1,N ms-1,6.7,N degC
2/21/2023,12:00:00,15.25546,V ugm-3,26.26862,V ugm-3,49.66,V ugm-3,5.797,V ugm-3 (Ref.eq),189.5,N deg,2.9,N ms-1,6.8,N degC
2/21/2023,13:00:00,35.68012,V ugm-3,34.72699,V ugm-3,89.43575,V ugm-3,12.561,V ugm-3 (Ref.eq),190.5,N deg,2.6,N ms-1,7.1,N degC
2/21/2023,14:00:00,37.35066,V ugm-3,35.84229,V ugm-3,93.1125,V ugm-3,15.459,V ugm-3 (Ref.eq),196.8,N deg,2.7,N ms-1,7.8,N degC
2/21/2023,15:00:00,21.18113,V ugm-3,28.83372,V ugm-3,61.311,V ugm-3,20.29,V ugm-3 (Ref.eq),200.2,N deg,2.8,N ms-1,7.7,N degC
2/21/2023,16:00:00,20.39314,V ugm-3,30.32845,V ugm-3,61.5975,V ugm-3,14.493,V ugm-3 (Ref.eq),203.9,N deg,2.9,N ms-1,7.6,N degC
2/21/2023,17:00:00,37.60282,V ugm-3,47.05891,V ugm-3,104.71575,V ugm-3,14.493,V ugm-3 (Ref.eq),201.3,N deg,3,N ms-1,7.1,N degC
2/21/2023,18:00:00,41.32212,V ugm-3,48.42305,V ugm-3,111.78275,V ugm-3,19.324,V ugm-3 (Ref.eq),198.5,N deg,2.3,N ms-1,6.6,N degC
2/21/2023,19:00:00,26.9387,V ugm-3,46.2999,V ugm-3,87.60534,V ugm-3,19.324,V ugm-3 (Ref.eq),186.8,N deg,2.6,N ms-1,6.3,N degC
2/21/2023,20:00:00,20.73986,V ugm-3,40.68383,V ugm-3,72.4845,V ugm-3,22.223,V ugm-3 (Ref.eq),194.7,N deg,3,N ms-1,6,N degC
2/21/2023,21:00:00,24.27005,V ugm-3,43.2452,V ugm-3,80.45875,V ugm-3,24.155,V ugm-3 (Ref.eq),186.3,N deg,3.3,N ms-1,5.5,N degC
2/21/2023,22:00:00,37.53978,V ugm-3,47.06007,V ugm-3,104.62025,V ugm-3,26.087,V ugm-3 (Ref.eq),200.8,N deg,3.9,N ms-1,5.4,N degC
2/21/2023,23:00:00,23.45054,V ugm-3,42.06651,V ugm-3,78.0235,V ugm-3,27.054,V ugm-3 (Ref.eq),204.8,N deg,3.9,N ms-1,5.8,N degC
2/21/2023,24:00:00,7.12342,V ugm-3,22.12058,V ugm-3,33.043,V ugm-3,24.155,V ugm-3 (Ref.eq),223.4,N deg,3.5,N ms-1,6.1,N degC
2/22/2023,1:00:00,0.50461,V ugm-3,11.51746,V ugm-3,12.29118,V ugm-3,19.324,V ugm-3 (Ref.eq),216.4,N deg,2.4,N ms-1,5.7,N degC
2/22/2023,2:00:00,0.2523,V ugm-3,10.69431,V ugm-3,11.08117,V ugm-3,22.223,V ugm-3 (Ref.eq),237.3,N deg,2.7,N ms-1,5.9,N degC
2/22/2023,3:00:00,0.37846,V ugm-3,10.62825,V ugm-3,11.20854,V ugm-3,21.256,V ugm-3 (Ref.eq),237.4,N deg,2.8,N ms-1,6.1,N degC
2/22/2023,4:00:00,0.40999,V ugm-3,15.41994,V ugm-3,16.04858,V ugm-3,26.087,V ugm-3 (Ref.eq),217.1,N deg,3.2,N ms-1,6.2,N degC
2/22/2023,5:00:00,1.57689,V ugm-3,18.45484,V ugm-3,20.87271,V ugm-3,20.29,V ugm-3 (Ref.eq),227,N deg,3.5,N ms-1,6.3,N degC
2/22/2023,6:00:00,4.60453,V ugm-3,23.03092,V ugm-3,30.0911,V ugm-3,23.189,V ugm-3 (Ref.eq),231.8,N deg,4.2,N ms-1,6.6,N degC
2/22/2023,7:00:00,31.44325,V ugm-3,46.83734,V ugm-3,95.04965,V ugm-3,18.358,V ugm-3 (Ref.eq),259.7,N deg,5,N ms-1,6.9,N degC
2/22/2023,8:00:00,27.46948,V ugm-3,44.90607,V ugm-3,87.02536,V ugm-3,16.425,V ugm-3 (Ref.eq),281.9,N deg,4.8,N ms-1,6.9,N degC
2/22/2023,9:00:00,6.87526,V ugm-3,29.62731,V ugm-3,40.16922,V ugm-3,11.594,V ugm-3 (Ref.eq),281.5,N deg,4.7,N ms-1,6.4,N degC
2/22/2023,10:00:00,10.26032,V ugm-3,32.03137,V ugm-3,47.76364,V ugm-3,8.696,V ugm-3 (Ref.eq),300.6,N deg,5.7,N ms-1,7.7,N degC
2/22/2023,11:00:00,14.00281,V ugm-3,31.59473,V ugm-3,53.06541,V ugm-3,13.527,V ugm-3 (Ref.eq),307.3,N deg,6.6,N ms-1,8.3,N degC
2/22/2023,12:00:00,9.11444,V ugm-3,22.94601,V ugm-3,36.92129,V ugm-3,12.561,V ugm-3 (Ref.eq),310.9,N deg,6.2,N ms-1,8.7,N degC
2/22/2023,13:00:00,8.51522,V ugm-3,22.90953,V ugm-3,35.96602,V ugm-3,25.121,V ugm-3 (Ref.eq),336.2,N deg,5.5,N ms-1,8.1,N degC
